C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_43_645.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_43_645.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_43_645.jpg, 0, 1, 0, 8.899734
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_43_747.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_43_747.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_43_747.jpg, -0.2685066, 1, 0, 9.997991
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_43_849.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_43_849.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_43_849.jpg, -0.5704404, 1, 0, 11.01682
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_43_951.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_43_951.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_43_951.jpg, -0.8695611, 1, 0, 12.03161
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_054.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_054.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_054.jpg, -0.6099553, 1, 0, 13.21557
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_156.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_156.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_156.jpg, -0.3037672, 1, 0, 14.21851
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_258.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_258.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_258.jpg, -0.006412868, 1, 0, 15.46995
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_359.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_359.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_359.jpg, 0, 1, 0, 16.29664
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_462.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_462.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_462.jpg, 0, 1, 0, 17.54626
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_562.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_562.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_562.jpg, 0, 1, 0, 18.39727
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_665.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_665.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_665.jpg, 0, 1, 0, 19.57242
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_767.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_767.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_767.jpg, -0.0370047, 1, 0, 20.47427
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_870.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_870.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_870.jpg, -0.3369264, 1, 0, 21.49985
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_44_971.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_44_971.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_44_971.jpg, -0.4138638, 1, 0, 22.30595
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_072.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_072.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_072.jpg, -0.1144734, 1, 0, 23.31826
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_175.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_175.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_175.jpg, 0, 1, 0, 24.46064
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_275.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_275.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_275.jpg, 0, 1, 0, 25.419
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_377.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_377.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_377.jpg, 0, 1, 0, 26.37164
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_478.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_478.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_478.jpg, 0, 1, 0, 27.31473
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_580.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_580.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_580.jpg, -0.2949843, 1, 0, 28.20476
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_681.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_681.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_681.jpg, -0.5118146, 1, 0, 28.9368
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_784.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_784.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_784.jpg, -0.213242, 1, 0, 29.82286
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_886.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_886.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_886.jpg, 0, 1, 0, 30.18681
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_45_988.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_45_988.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_45_988.jpg, 0, 1, 0, 30.19024
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_091.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_091.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_091.jpg, 0, 1, 0, 30.19034
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_195.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_195.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_195.jpg, 0, 1, 0, 30.19032
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_296.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_296.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_296.jpg, 0, 1, 0, 30.19037
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_397.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_397.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_397.jpg, 0, 1, 0, 30.19026
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_498.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_498.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_498.jpg, 0, 1, 0, 30.19198
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_600.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_600.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_600.jpg, 0, 1, 0, 30.19021
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_701.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_701.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_701.jpg, 0, 1, 0, 30.18855
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_801.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_801.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_801.jpg, -0.072702, 1, 0, 30.1889
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_46_902.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_46_902.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_46_902.jpg, -0.3758763, 1, 0, 30.15832
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_003.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_003.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_003.jpg, -0.6788339, 1, 0, 30.11646
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_103.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_103.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_103.jpg, -0.5726408, 1, 0, 30.17147
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_206.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_206.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_206.jpg, -0.271276, 1, 0, 30.19914
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_308.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_308.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_308.jpg, 0, 1, 0, 30.1833
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_409.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_409.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_409.jpg, 0, 1, 0, 30.18881
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_511.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_511.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_511.jpg, 0.172539, 1, 0, 30.17884
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_615.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_615.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_615.jpg, 0.5319533, 1, 0, 30.13505
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_717.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_717.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_717.jpg, 0.756261, 1, 0, 30.11757
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_818.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_818.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_818.jpg, 0.4655306, 1, 0, 30.1911
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_47_919.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_47_919.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_47_919.jpg, 0.1612828, 1, 0, 30.19554
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_021.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_021.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_021.jpg, -0.1371351, 1, 0, 30.17226
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_121.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_121.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_121.jpg, -0.3510723, 1, 0, 30.15089
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_221.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_221.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_221.jpg, -0.05033824, 1, 0, 30.19164
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_323.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_323.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_323.jpg, 0, 1, 0, 30.18924
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_424.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_424.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_424.jpg, 0, 1, 0, 30.1902
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_527.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_527.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_527.jpg, -0.1045497, 1, 0, 30.18878
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_628.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_628.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_628.jpg, -0.4049636, 1, 0, 30.1549
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_728.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_728.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_728.jpg, -0.7061457, 1, 0, 30.11529
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_830.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_830.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_830.jpg, -0.9890737, 1, 0, 30.09035
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_48_931.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_48_931.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_48_931.jpg, -0.6966263, 1, 0, 30.17819
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_032.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_032.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_032.jpg, -0.3875668, 1, 0, 30.20544
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_136.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_136.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_136.jpg, -0.0326836, 1, 0, 30.18663
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_238.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_238.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_238.jpg, 0, 1, 0, 30.18909
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_341.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_341.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_341.jpg, 0, 1, 0, 30.18975
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_443.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_443.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_443.jpg, 0, 1, 0, 30.19026
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_546.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_546.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_546.jpg, 0.2752176, 1, 0, 30.17035
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_649.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_649.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_649.jpg, 0.2128813, 1, 0, 30.18766
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_766.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_766.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_766.jpg, 0, 1, 0, 30.1888
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_867.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_867.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_867.jpg, 0, 1, 0, 30.18871
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_49_967.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_49_967.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_49_967.jpg, 0, 1, 0, 30.19025
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_069.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_069.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_069.jpg, 0, 1, 0, 30.19261
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_171.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_171.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_171.jpg, 0, 1, 0, 30.19082
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_272.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_272.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_272.jpg, 0, 1, 0, 30.19034
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_374.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_374.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_374.jpg, 0, 1, 0, 30.19029
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_476.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_476.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_476.jpg, 0, 1, 0, 30.19029
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_579.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_579.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_579.jpg, 0, 1, 0, 30.19026
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_681.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_681.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_681.jpg, 0, 1, 0, 30.19031
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_783.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_783.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_783.jpg, 0, 1, 0, 30.19028
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_884.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_884.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_884.jpg, 0, 1, 0, 30.19166
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_50_987.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_50_987.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_50_987.jpg, -0.2745828, 1, 0, 30.16935
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_51_088.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_51_088.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_51_088.jpg, -0.3218571, 1, 0, 30.17911
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_51_191.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_51_191.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_51_191.jpg, -0.01352878, 1, 0, 30.18904
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_51_292.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_51_292.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_51_292.jpg, 0, 1, 0, 30.1895
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_51_396.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_51_396.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_51_396.jpg, 0, 1, 0, 30.19026
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_51_497.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_51_497.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_51_497.jpg, 0, 1, 0, 30.1903
C:\Users\Winky\Desktop\New folder\IMG\center_2023_06_23_10_45_51_597.jpg, C:\Users\Winky\Desktop\New folder\IMG\left_2023_06_23_10_45_51_597.jpg, C:\Users\Winky\Desktop\New folder\IMG\right_2023_06_23_10_45_51_597.jpg, 0, 1, 0, 30.19032
